sample_uid	3815_B	3816_B	3817_B	3818_B	C1d	C31	C17d	C42.2	C21	C1	C21ac	3809_C	C3cg	C17e	C31a	1853_C	C17f	C31.9	C1b	C1bi	1840_C	C17	3810_C	C3cw	C31.1	1365_C	1857_C	C31.10	C1ag	1841_C	1849_C	C1k	1862_C	1402_C	1842_C	1846_C	1876_C	C21k	1861_C	1844_C	1875_C	3811_C	1855_C	C3	1872_C	C45c	2275_C	1858_C	1859_C	C115k	2135_C	1860_C	1467_C	2146_C	1852_C	2121_C	C17.2	2119_C	C3.14	1425_C	C31.5	1629_C	1372_C	1845_C	1409_C	1873_C	2194_C	C21.16	C1au	2151_C	1382_C	C3.12	2111_C	C31b	1697_C	2104_C	3827_C	1854_C	3821_C	1843_C	2206_C	1839_C	3838_C	1856_C	3822_C	2186_C	2115_C	3839_C	3842_C	1445_C	1863_C	2868_C	2099_C	3023_C	3823_C	2132_C	3837_C	3851_C	C1bk	1557_C	1535_C	2137_C	2158_C	2136_C	3844_C	3857_C	3824_C	2145_C	2095_C	C15h	3845_C	3829_C	3861_C	1375_C	C21ad	1847_C	3846_C	2854_C	2204_C	3825_C	2496_C	3852_C	3847_C	2497_C	2097_C	3820_C	3850_C	3836_C	2349_C	3855_C	1502_C	3840_C	3853_C	3854_C	1487_C	1541_C	3841_C	3848_C	3828_C	2436_C	2116_C	2109_C	1367_C	1867_C	3859_C	3856_C	1422_C	2166_C	3843_C	3812_C	1850_C	2113_C	1851_C	2376_C	3860_C	3813_C	2157_C	2098_C	3808_C	2534_C	3806_C	3832_C	3849_C	C3.2	2225_C	2094_C	3826_C	3833_C	3834_C	3024_C	1772_C	3862_C	2569_C	2687_C	3863_C	1454_C	3807_C	3819_C	D1	D4	D6	D1ab	1833_D	1835_D	1834_D	D4d	1836_D	D17d	1838_D	D17j	1837_D	1869_D	D5m	1868_D	D17e	D1r	D17c	D17l	D17k	D17	3082_D	D1.6	3036_D	1871_D	3190_D	3075_D	3069_D	1870_D	3292_D	1877_D	3041_D	D2.2	3830_D	3442_D	3835_D	D4b	3585_D	3831_D	3100_D	3137_D	3597_D	3858_D	3600_D	G3l	G3m	G3k	3814_G	G3v
126	0	0	0	0	0.7322045611610228	0	0	0.06648813637410735	0	0.03651232434922829	0	0.08157682561621746	0.01428242340474545	0	0	0	0	0	0.009560009214466713	0.008235429624510482	0	0	0.03417991246256623	0.005240727942870307	0	0.006248560239576134	0	0	0	0	0	0.005471089610688781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	0	0	0	0	0.7116776833490714	0	0	0.0821529745042493	0	0.04291260098625538	0	0.0873990137446228	0.01447906830343091	0	0	0	0	0	0.0084985835694051	0.007659217290945337	0	0	0.02675480012590494	0.0058755639492183405	0	0.006924771797293044	0	0	0	0	0	0.0056657223796034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	0	0	0	0	0.7263782447466007	0	0	0.0757725587144623	0	0.04049443757725587	0	0.07176761433868974	0.017676143386897405	0	0	0	0	0	0.012435105067985166	0.009072929542645242	0	0	0.028998763906056862	0.006304079110012361	0	0.005142150803461063	0	0	0	0	0	0.005957972805933251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	0	0	0	0	0.7064968984655566	0	0	0.08749591903362716	0	0.0455435847208619	0	0.07149853085210578	0.013331156817934486	0	0	0	0	0	0.009685493524866688	0.009957557949722494	0	0	0.030253564043965613	0.006203068886712374	0	0.007400152356077919	0	0	0	0	0	0.006475133311568179	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005658940037000762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	0	0	0	0	0.7038552787663108	0	0	0.07680901542111507	0	0.04412811387900356	0	0.07562277580071175	0.015480427046263345	0	0	0	0	0	0.013879003558718862	0.00771055753262159	0	0	0.032858837485172	0.008362989323843417	0	0.0050415183867141165	0	0	0	0	0	0.006287069988137604	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005931198102016607	0	0	0	0.004033214709371293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208	0	0	0	0	0.72594842548971	0	0	0.067877510538061	0	0.046491445574014384	0	0.07308455244235061	0.020766179023059758	0	0	0	0	0	0.00954624349119762	0.007624597074138359	0	0	0.016612943218447807	0.00849243739151996	0	0.008182494421026532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005950905033473841	0	0	0	0.0050210761219935535	0	0	0	0	0	0	0	0	0	0.004401190181006695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	0	0	0	0	0.6254962326824921	0	0	0.08494693348456615	0	0.05885927246212428	0	0.10670015393340355	0.018998622701126143	0	0	0	0	0	0.013772988738556266	0.012274163493478084	0	0	0.049906829782062706	0.008830916308839018	0	0.008871425099246537	0	0	0	0	0	0.005995300980312728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005347160333792433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	0	0	0	0	0.703010164190774	0	0	0.08326817826426897	0	0.053518373729476154	0	0.0627443315089914	0.0191164972634871	0	0	0	0	0	0.016614542611415168	0.011493354182955435	0	0	0.01325254104769351	0.007505863956215794	0	0.006724003127443315	0	0	0	0	0	0.008287724784988272	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050820953870211105	0	0	0	0.004730258014073495	0	0	0	0	0	0	0	0	0	0.004652071931196247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	0	0	0	0	0.6769238945578231	0	0	0.07153486394557823	0	0.06287202380952381	0	0.0663796768707483	0.02189625850340136	0	0	0	0	0	0.016581632653061226	0.011479591836734694	0	0	0.03167517006802721	0.010044642857142858	0	0.008769132653061224	0	0	0	0	0	0.005686649659863946	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005899234693877551	0	0	0	0.005792942176870749	0	0	0	0	0	0	0	0	0	0	0	0	0.004464285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	0	0	0	0	0.6304761208220581	0	0	0.09204271191399108	0	0.05913113435237329	0	0.09500475389453668	0.020734293863819205	0	0	0	0	0	0.016419220361295984	0.012286988956337307	0	0	0.03163168287866598	0.009288378556278797	0	0.008191325970891538	0	0	0	0	0	0.009471220653843341	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005119578731807212	0	0	0	0.005229283990345938	0	0	0	0	0	0	0	0	0	0.004973305053755576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	0	0	0	0	0.6526187668783995	0	0	0.08714008596097524	0	0.06538359134304515	0	0.06918717431820776	0.024000608573276027	0	0	0	0	0	0.01639344262295082	0.012970217945304476	0	0	0.025940435890608952	0.010992354798219924	0	0.008481990034612604	0	0	0	0	0	0.008215739226351222	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005401087824730896	0	0	0	0.00737895097181545	0	0	0	0	0	0	0	0	0	0.005895553611502035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	0	0	0	0	0.602408683939466	0	0	0.07047777513667697	0	0.06667458996909913	0	0.10886617542191586	0.027018461294667617	0	0	0	0	0	0.015569289279771808	0.011449172014895809	0	0	0.04805482925283258	0.01291498296489977	0	0.0071309721892084624	0	0	0	0	0	0.005150146581095001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007329054750019808	0	0	0	0.006497107994612154	0	0	0	0	0	0	0	0	0	0.004952064020283654	0	0	0.005506695190555424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	0	0	0	0	0.5931047369896291	0	0	0.10950200878258433	0	0.07278333177613754	0	0.10128001494907969	0.02410539101186583	0	0	0	0	0	0.019714098850789497	0.013641035223769037	0	0	0.018592917873493413	0.010744651032420817	0	0.008689152574044661	0	0	0	0	0	0.010090628795664768	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006259927123236476	0	0	0	0.006166495375128468	0	0	0	0	0	0	0	0	0	0.005325609642156405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	0	0	0	0	0.6895577903292465	0.025554484088717456	0.016255682600909215	0.06054552968728475	0	0.04828488772558204	0	0.05834136933461909	0.017839922854387655	0	0	0	0	0	0.005992560958809753	0.006336961013913762	0	0	0.00978096156495385	0.004959360793497727	0	0	0	0	0	0	0	0.006612481057996969	0	0	0	0	0	0	0	0	0	0	0	0.024039123846259815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00978096156495385	0.009229921476787436	0.0024796803967488635	0.0017908802865408459	0.0009643201542912247	0.00034440005510400884	0	0	0	0.00041328006612481057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027552004408320705	0	0	0	0	0	0	0	0	0.0006199200991872159	0	0	0	0	0	0	0	0
297	0	0	0	0	0	0.5807118158050097	0.09412161592308341	0	0.09601922914733912	0	0.047271653875347895	0	0	0.01387366112844733	0.041916167664670656	0.015897781900986757	0	0.015982120266509234	0	0	0.004638610103736189	0.009530235304039807	0	0	0	0	0.011512186893817998	0	0	0.004554271738213714	0.006789238424559332	0	0	0	0	0	0.008939866745382474	0.008054313907396474	0.010036265497174665	0	0.006578392510753142	0	0	0	0	0	0	0.004512102555452475	0.006241039048663237	0	0	0	0	0	0.005271147845154761	0	0.007000084338365522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005481993758960951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	0	0	0	0	0.013530763339290272	0.5540592290017871	0.15566760275721214	0	0.07237681899412816	0	0.03082716364564718	0	0	0.025785039571100333	0.03133775848863926	0.008999234107735512	0	0.007275976512637223	0	0	0.008233341843247383	0.005552718917538933	0	0	0	0	0.013020168496298187	0	0	0.008233341843247383	0.009573653306101609	0	0	0	0	0	0.004212407454684708	0.0047868266530508045	0.005744191983660965	0.006765381669645136	0	0	0	0	0	0	0	0.01148838396732193	0	0	0	0	0	0	0	0	0.008233341843247383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004659177942302783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065100842481490935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012126627521062037	0.0012764871074802144	0.0006382435537401072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	0	0	0	0	0	0.576216620196039	0.0992555117997068	0	0.07896174078013166	0	0.05254534479289431	0	0	0.015780850268763115	0.04645146454339015	0.015090977032970191	0	0.016183276322975653	0	0	0.005633964758975539	0.007531116157406077	0	0	0	0	0.01192905803558596	0	0	0.006295093276610423	0.006553795740032769	0	0	0	0	0	0.006783753485297077	0.009313288683204461	0.009025841501624077	0.005432751731869269	0.006237603840294346	0	0	0	0	0	0	0.0045704101871281155	0.006180114403978269	0	0	0	0	0	0.006496306303716692	0	0.007071200666877461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022995774526430769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022995774526430769	0	0	0	0
143	0	0	0	0	0	0.5550204874751827	0.1127022346132725	0	0.08064039200777257	0	0.04469226545009082	0	0	0.01275714949520551	0.054661428631774596	0.014446838170067165	0	0.021290077303256875	0	0	0.007392387952519748	0.0060406370126304225	0	0	0	0	0.012968360579563215	0	0	0.007899294554978245	0.008701896675537533	0	0	0	0	0	0.010011405398555316	0.006209605880116588	0.006716512482575086	0.005449245976428843	0.0060406370126304225	0	0.007096692434418958	0	0	0	0	0	0	0	0	0	0	0.004688886072741098	0.0074768723862628315	0	0.006885481350061251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002112110843577071	0	0	0	0
149	0	0	0	0	0	0.47250049757845153	0.158163603794865	0	0.101970410668082	0	0.05135009619850063	0	0	0.011510648178862867	0.05523120812048033	0.016619120281297684	0.008790552643800173	0.016950839248988256	0	0	0.009752537650102833	0.009553506269488489	0	0	0	0	0.009984740927486234	0	0	0.006999270218271081	0.006335832282889936	0	0	0	0	0.005174815895972931	0.0076295362568831685	0.008193458501957141	0.00786173953426657	0	0.008160286605188085	0	0.00580508193458502	0	0	0	0	0	0	0	0	0	0	0.0066675512505805085	0.005970941418430306	0	0.00882372454056923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	0	0	0	0	0	0.4895185694635488	0.17325997248968364	0	0.08555708390646492	0	0.029931224209078403	0	0	0.013645116918844567	0.05144429160935351	0.011829436038514442	0.006767537826685007	0.01969738651994498	0	0	0.010563961485557084	0.007427785419532325	0	0	0	0	0.012214580467675379	0	0	0.00874828060522696	0.008473177441540579	0	0	0	0	0	0.00858321870701513	0.0068225584594222835	0.004896836313617607	0.007922971114167813	0.006327372764786795	0	0.008858321870701513	0.009573590096286107	0	0	0	0	0	0	0	0	0	0	0.010123796423658873	0	0.007592847317744154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022008253094910591	0	0	0	0
179	0	0	0	0	0	0.45471467319044834	0.17699303302664468	0	0.10429186831888529	0	0.04291868318885284	0	0	0.012019358612987288	0.044780088283784505	0.019943626017124925	0.009200659469233633	0.018241769930330266	0	0	0.012976652661809286	0.012285273626548954	0	0	0	0	0.009785672499069297	0	0	0.00813699941498697	0.007339254374301973	0	0	0	0	0	0.008934744455671967	0.007020156358027974	0.008934744455671967	0	0.007551986385151306	0	0.00627559432005531	0	0	0	0	0	0.006647875339041642	0	0	0	0	0.00457373823326065	0.008190182417699303	0	0.008243365420411637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	0	0	0	0	0	0.41160190412930364	0.10965349274880992	0	0.16982176464076165	0	0.07909885973652164	0	0	0.011457987379608103	0.04228938337208015	0.02225174360677516	0	0.007085132292704528	0	0	0.00631019594818997	0.014114911989372302	0	0	0	0	0.01704859957932027	0	0	0.00725119008081479	0.00885641536588066	0	0	0	0	0	0.014170264585409056	0.01195616074393889	0.013339975644857744	0.005424554411601904	0.01112587180338758	0	0	0.005645964795748921	0	0	0	0	0.010018819882652496	0	0	0	0	0	0.007638658253072069	0	0.006753016716484003	0	0.006531606332336987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033211557622052476	0.0002214103841470165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
